data_month,series_id,data_series,borrower_type,purpose,commitments
2016-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.122464
2016-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.202251
2016-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.246818
2016-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.249866
2016-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.207376
2016-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.132186
2016-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.050265
2016-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.991419
2016-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.972756
2016-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.984435
2016-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.012113
2016-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.048546
2017-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.07736
2017-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.091744
2017-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.091329
2017-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.08338
2017-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.070534
2017-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.072117
2017-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.095087
2017-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.136945
2017-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.182339
2017-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.216976
2017-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.224891
2017-12-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.202443
2018-01-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.161106
2018-02-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.113431
2018-03-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.078011
2018-04-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.056691
2018-05-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.044959
2018-06-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,1.024745
2018-07-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.987448
2018-08-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.942987
2018-09-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.895472
2018-10-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.849409
2018-11-01T00:00:00Z,A2413071J,Trend,Investment Housing,Investment Housing: Construction of dwellings for rent and resale,0.812538
1975-10-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1975-11-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1975-12-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-01-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-02-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-03-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-04-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-05-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-06-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-07-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-08-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-09-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-10-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-11-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1976-12-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-01-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-02-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-03-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-04-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-05-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-06-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-07-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-08-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-09-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-10-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-11-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1977-12-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-01-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-02-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-03-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-04-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-05-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-06-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-07-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-08-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-09-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-10-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-11-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1978-12-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-01-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-02-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-03-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-04-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-05-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-06-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-07-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-08-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-09-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-10-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-11-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1979-12-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-01-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-02-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-03-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-04-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-05-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-06-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-07-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-08-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-09-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-10-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-11-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1980-12-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-01-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-02-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-03-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-04-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-05-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-06-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-07-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-08-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-09-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-10-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-11-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1981-12-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1982-01-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1982-02-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1982-03-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
1982-04-01T00:00:00Z,A2413072K,Trend,Investment Housing,Investment Housing: Purchase for rent or resale by individuals,NA
